35683	Pseudopedinella	39119	Dictyochophyceae
35686	Dictyocha	39119	Dictyochophyceae
38821	Pteridomonas	39119	Dictyochophyceae
38823	Ciliophrys	39119	Dictyochophyceae
467778	Pseudochattonella	39119	Dictyochophyceae
1032744	Trachydiscus	2696291	Ochrophyta
1035505	Myriactula	2696291	Ochrophyta
1035508	Spongonema	2696291	Ochrophyta
1035510	Ulonema	2696291	Ochrophyta
105403	Agarum	2696291	Ochrophyta
105406	Ecklonia	2696291	Ochrophyta
105408	Egregia	2696291	Ochrophyta
105411	Lessonia	2696291	Ochrophyta
105413	Postelsia	2696291	Ochrophyta
1074835	Kephyrion	2696291	Ochrophyta
1082599	Ellipsoidion	2696291	Ochrophyta
1104430	Chrysoreinhardia	2696291	Ochrophyta
1117026	Poteriospumella	2696291	Ochrophyta
1117029	Pedospumella	2696291	Ochrophyta
112052	Bifurcariopsis	2696291	Ochrophyta
112054	Dictyopteris	2696291	Ochrophyta
112058	Nemoderma	2696291	Ochrophyta
112063	Tilopteris	2696291	Ochrophyta
112065	Phaeosiphoniella	2696291	Ochrophyta
112067	Phyllospora	2696291	Ochrophyta
112069	Cystosphaera	2696291	Ochrophyta
112505	Thalassiophyllum	2696291	Ochrophyta
1137086	Tauya	2696291	Ochrophyta
116064	Choristocarpus	2696291	Ochrophyta
116067	Onslowia	2696291	Ochrophyta
116069	Sphacella	2696291	Ochrophyta
117522	Nereocystis	2696291	Ochrophyta
117524	Stypocaulon	2696291	Ochrophyta
117815	Eisenia	2696291	Ochrophyta
1181712	Synchroma	2696291	Ochrophyta
1197251	Phyllotricha	2696291	Ochrophyta
1197254	Sirophysalis	2696291	Ochrophyta
1197882	Sargassopsis	2696291	Ochrophyta
124429	Phaeomonas	2696291	Ochrophyta
127540	Hormophysa	2696291	Ochrophyta
1280310	Psammamonas	2696291	Ochrophyta
1282790	Platysiphon	2696291	Ochrophyta
130733	Phyllariopsis	2696291	Ochrophyta
133513	Microspongium	2696291	Ochrophyta
133516	Phaeostroma	2696291	Ochrophyta
133518	Halothrix	2696291	Ochrophyta
133520	Polytretus	2696291	Ochrophyta
133522	Protectocarpus	2696291	Ochrophyta
133524	Mikrosyphar	2696291	Ochrophyta
134679	Antarctosaccion	2696291	Ochrophyta
134682	Caepidium	2696291	Ochrophyta
134684	Geminocarpus	2696291	Ochrophyta
1390217	Neoralfsia	2696291	Ochrophyta
1431827	Characiopsis	2696291	Ochrophyta
1431834	Chlorobotrys	2696291	Ochrophyta
1435009	Pseudellipsoidion	2696291	Ochrophyta
144734	Petroderma	2696291	Ochrophyta
1478978	Viridilobus	2696291	Ochrophyta
1487823	Leukarachnion	2696291	Ochrophyta
1497870	Heterotrichella	2696291	Ochrophyta
1522270	Chrysopodocystis	2696291	Ochrophyta
1535335	Stilophora	2696291	Ochrophyta
1535347	Mesogloia	2696291	Ochrophyta
1535354	Liebmannia	2696291	Ochrophyta
1535424	Ascocyclus	2696291	Ochrophyta
156998	Distromium	2696291	Ochrophyta
157000	Lobophora	2696291	Ochrophyta
157002	Pachydictyon	2696291	Ochrophyta
157004	Padina	2696291	Ochrophyta
157006	Spatoglossum	2696291	Ochrophyta
157008	Zonaria	2696291	Ochrophyta
157013	Lobospira	2696291	Ochrophyta
157015	Dilophus	2696291	Ochrophyta
157125	Polypodochrysis	2696291	Ochrophyta
157127	Pinguiochrysis	2696291	Ochrophyta
1582280	Aureoscheda	2696291	Ochrophyta
1588883	Zeacarpa	2696291	Ochrophyta
1588894	Cladothele	2696291	Ochrophyta
1588897	Saundersella	2696291	Ochrophyta
1588899	Trachynema	2696291	Ochrophyta
1620462	Vacuoliviride	2696291	Ochrophyta
162274	Haramonas	2696291	Ochrophyta
1649286	Andersenia	2696291	Ochrophyta
166514	Acrothrix	2696291	Ochrophyta
169777	Arthrothamnus	2696291	Ochrophyta
169779	Hedophyllum	2696291	Ochrophyta
169781	Pterygophora	2696291	Ochrophyta
169783	Dictyoneurum	2696291	Ochrophyta
169785	Eckloniopsis	2696291	Ochrophyta
169787	Lessoniopsis	2696291	Ochrophyta
169789	Cymathaere	2696291	Ochrophyta
172668	Glossomastix	2696291	Ochrophyta
172670	Pinguiococcus	2696291	Ochrophyta
1745946	Monodopsis	2696291	Ochrophyta
1776299	Vimineoleathesia	2696291	Ochrophyta
1841608	Apoikia	2696291	Ochrophyta
1841614	Apoikiospumella	2696291	Ochrophyta
1841615	Chromulinospumella	2696291	Ochrophyta
1841640	Segregatospumella	2696291	Ochrophyta
1841645	Cornospumella	2696291	Ochrophyta
1841647	Acrispumella	2696291	Ochrophyta
185796	Papenfussiella	2696291	Ochrophyta
185801	Tinocladia	2696291	Ochrophyta
185803	Myriogloea	2696291	Ochrophyta
1883423	Hapalospongidion	2696291	Ochrophyta
189461	Neoleptonema	2696291	Ochrophyta
189465	Proselachista	2696291	Ochrophyta
1903575	Tetraedriella	2696291	Ochrophyta
190708	Ascoseirophila	2696291	Ochrophyta
190710	Austrofilum	2696291	Ochrophyta
1912357	Guanchochroma	2696291	Ochrophyta
1928726	Iyengaria	2696291	Ochrophyta
194695	Myelophycus	2696291	Ochrophyta
1948891	Mutimo	2696291	Ochrophyta
195973	Asterosiphon	2696291	Ochrophyta
196004	Excentrochloris	2696291	Ochrophyta
196140	Schizocladia	2696291	Ochrophyta
200419	Homoeostrichus	2696291	Ochrophyta
200427	Stypopodium	2696291	Ochrophyta
2012475	Neoagarum	2696291	Ochrophyta
2040510	Dioxys	2696291	Ochrophyta
2053914	Basispora	2696291	Ochrophyta
2080620	Battersia	2696291	Ochrophyta
2080621	Chaetopteris	2696291	Ochrophyta
2094172	Arachnochrysis	2696291	Ochrophyta
2094173	Pelagospilus	2696291	Ochrophyta
2094174	Sargassococcus	2696291	Ochrophyta
2094175	Sungminbooa	2696291	Ochrophyta
217210	Microzonia	2696291	Ochrophyta
217212	Zanardinia	2696291	Ochrophyta
2185084	Nemacystus	2696291	Ochrophyta
2203892	Tronoella	2696291	Ochrophyta
2336741	Endoplura	2696291	Ochrophyta
233770	Ishige	2696291	Ochrophyta
235168	Myriodesma	2696291	Ochrophyta
240561	Botryochloris	2696291	Ochrophyta
240563	Sphaerosorus	2696291	Ochrophyta
240565	Chlorellidium	2696291	Ochrophyta
2419521	Neotessella	2696291	Ochrophyta
2421314	Chlorinimonas	2696291	Ochrophyta
243165	Stschapovia	2696291	Ochrophyta
243267	Phaeostrophion	2696291	Ochrophyta
246116	Heribaudiella	2696291	Ochrophyta
246118	Bodanella	2696291	Ochrophyta
246120	Pleurocladia	2696291	Ochrophyta
246122	Porterinema	2696291	Ochrophyta
2483199	Chrysophaeum	2696291	Ochrophyta
2498841	Chrysoparadoxa	2696291	Ochrophyta
2511164	Microchloropsis	2696291	Ochrophyta
2512230	Planosiphon	2696291	Ochrophyta
2547585	Picophagus	2696291	Ochrophyta
2561901	Dactylosiphon	2696291	Ochrophyta
2567785	Stephanocystis	2696291	Ochrophyta
2567907	Hapterophycus	2696291	Ochrophyta
2576935	Lithoderma	2696291	Ochrophyta
2582958	Uroglenopsis	2696291	Ochrophyta
2585091	Urostipulosphaera	2696291	Ochrophyta
258580	Newhousia	2696291	Ochrophyta
2600098	Kremastochrysopsis	2696291	Ochrophyta
2653280	Paraeustigmatos	2696291	Ochrophyta
267819	Monas	2696291	Ochrophyta
2691978	Eualaria	2696291	Ochrophyta
2713033	Neomonodus	2696291	Ochrophyta
2713158	Characiopsiella	2696291	Ochrophyta
2713159	Munda	2696291	Ochrophyta
2721496	Macrocystis x Lessonia	2696291	Ochrophyta
2721763	Scytothalia	2696291	Ochrophyta
2754507	Pseudoralfsia	2696291	Ochrophyta
2754514	Nuchella	2696291	Ochrophyta
2767796	Pseudochnoospora	2696291	Ochrophyta
2771339	Carpodesmia	2696291	Ochrophyta
2777414	Gazia	2696291	Ochrophyta
2777415	Glomerochrysis	2696291	Ochrophyta
2778305	Treptacantha	2696291	Ochrophyta
2782743	Cladochroa	2696291	Ochrophyta
27941	Haplogloia	2696291	Ochrophyta
27943	Punctaria	2696291	Ochrophyta
27947	Sphacelaria	2696291	Ochrophyta
27951	Syringoderma	2696291	Ochrophyta
27953	Taonia	2696291	Ochrophyta
27956	Asperococcus	2696291	Ochrophyta
27959	Elachista	2696291	Ochrophyta
27962	Leathesia	2696291	Ochrophyta
27964	Colpomenia	2696291	Ochrophyta
27966	Scytosiphon	2696291	Ochrophyta
2797542	Phaeosaccion	2696291	Ochrophyta
2797599	Nematochrysopsis	2696291	Ochrophyta
2797610	Psammochrysis	2696291	Ochrophyta
2813331	Ericaria	2696291	Ochrophyta
2823046	Nematochrysis	2696291	Ochrophyta
2823492	Gongolaria	2696291	Ochrophyta
2828	Heterosigma	2696291	Ochrophyta
2834	Bumilleriopsis	2696291	Ochrophyta
2836380	Pilinia	2696291	Ochrophyta
2843285	Protohalopteris	2696291	Ochrophyta
284809	Chrysocystis	2696291	Ochrophyta
2849060	Polycladia	2696291	Ochrophyta
2851539	Setoutiphycus	2696291	Ochrophyta
2871	Costaria	2696291	Ochrophyta
2875	Dictyota	2696291	Ochrophyta
2879	Ectocarpus	2696291	Ochrophyta
2882	Pylaiella	2696291	Ochrophyta
2888	Alaria	2696291	Ochrophyta
2892	Petalonia	2696291	Ochrophyta
2962634	Tetraparma	2696291	Ochrophyta
2971999	Sungminia	2696291	Ochrophyta
2974602	Neustupella	2696291	Ochrophyta
2974614	Lietzensia	2696291	Ochrophyta
2976	Vaucheria	2696291	Ochrophyta
2980	Tribonema	2696291	Ochrophyta
